Unnamed: 0,created_at,id,full_text,retweet_count,Result
26378,2020-02-07 20:50:18+00:00,1225884514272055300,"@Lt_Smashv1 @cynt29_k @hpmi_Lily The people in China and Korea were mad especially because they loved the manga so much, and I know how popular it is in Asia , it’s like being lied to or betrayed by someone they loved. An apology is not much to ask if you ask me",0,Counterhate
26391,2020-02-07 20:54:53+00:00,1225885667735019500,"@helenzhang27 Anytime, i know it’s trash when people hear about something negative and can only associate it with one race/ethnicity. If it makes you feel better most of the people who make comments on Coronavirus probably don’t even know how to spell it in the first place😂",0,Counterhate
26400,2020-02-07 21:55:15+00:00,1225900857067069400,@ZeyiYang @dbc___ It's not about racism; people aren't going to hate Chinese people because of the virus. The reason for the guideline is that identifying a virus with a location makes faraway people feel too secure that it won't spread to them as well.,0,Counterhate
26427,2020-02-07 22:01:57+00:00,1225902545236832300,"chinese buffet restaurants 'cause they're ""cheap &amp; obv buffet"". Taga-adlaw man ngali mo sige ug adto. Mga hypocrites.
5. Stop using the ncov virus as an excuse to be a fucking racist towards filipinos, chinese &amp; all other nationalities..",0,Counterhate
26487,2020-02-07 22:22:19+00:00,1225907668705054700,@htommy998 The citizens of America know this and we are praying for the people in China. It's horrific what is going on there in China. My heart is just...no words 😢🙏,0,Counterhate
26694,2020-02-08 00:05:14+00:00,1225933570964779000,"There is another virus spreading--that of racism. We must stop 'anti-Chinese xenophobia'
Here's what Chinese students in Korea have to say 
#AntiChinesexenophobia #서울시립대중국인유학생 #ChinesestudentsinKorea 
https://t.co/T0NLHXLYAg",0,Counterhate
26729,2020-02-08 00:30:19+00:00,1225939882717016000,"Look at people in Melbourne, treat the epidemic rationally, and believe that the Chinese believe in the Chinese government, which is the biggest support for the epidemic! https://t.co/QXXG4x05X2",0,Counterhate
26945,2020-02-08 04:22:38+00:00,1225998348886454300,"#DemDebate So if you study crimes in an area in China where poor foreigners live, you'd see a staggering percentage of white offenders. Do it in a seedy poor Chinatown in USA, you see lots of asian offenders. I feel like you should all be reminded that There Are Trick Questions!",0,Counterhate
27196,2020-02-08 10:49:17+00:00,1226095652603449300,"So Sad What's Happening In China, Sending Strength Love And Prayers To All Of You.  Keep Safe, Be Safe And Protect Each Other ❤",0,Counterhate
27285,2020-02-08 12:52:21+00:00,1226126620966047700,"@MFA_China @zlj517 ""We are in China, it's safe here. Stay strong with China.""
Thank you, our normal friends from Wuhan.
https://t.co/gtTLFXdVR6",0,Counterhate
27351,2020-02-08 14:12:26+00:00,1226146774718435300,I'm damn sure that you will be glad to see them coming to your aid when you suffer from the coronavirus or even any other medical issue as a matter of fact. So stop treating them like they're the ones at fault. Spread love and kindness. They deserve so much better than this.,0,Counterhate
27361,2020-02-08 14:19:27+00:00,1226148540826603500,"@dA95Mo @JenniferHYChan Thank you, maybe you can't understand why we Chinese volunteered to do this, but it's about better treating the outbreak",0,Counterhate
27373,2020-02-08 14:25:35+00:00,1226150082312994800,"@HuXijin_GT You have no right to ask for any apology. You should apologize n bow to all the dead n victims as well coz u are the master of fake news in China.
#WuhanCoronavirus 
#PrayForTheWorld",0,Counterhate
27538,2020-02-08 18:11:43+00:00,1226206992714236000,"@NatShupe @SolomonYue China has always been doing the inhumane things. This is just one of them.

#China_is_terrorist 
#ChinaVirus",0,Counterhate
27570,2020-02-08 18:33:39+00:00,1226212510770122800,"Two weeks since virus outbreak, I have not seen one ppl in my office sneeze or cough covering their face or on their sleeves. Many ppl got flu or called in sick, but NONE are Chinese or Asian. Yet we are the one who got discriminated 🤔
#coronavirus  #Coronavirus #Toronto #Canada",0,Counterhate
27786,2020-02-08 22:57:22+00:00,1226278878382940200,Stupidity is the worldwide version of the coronavirus--very contagious. 😡 Totally obscene!! https://t.co/P2GAMhEG0Y,0,Counterhate
27917,2020-02-09 00:46:58+00:00,1226306458783871000,@Fada_Jones That is a total myth. It is affecting more Chinese people because the virus originated there. If you look at the medical research it is an equal opportunity virus. The Chinese and Asian population are being racially profiled,0,Counterhate
27966,2020-02-09 01:47:14+00:00,1226321628918960000,"@XHNews May the people of China heal quickly and find a path to health once again. 
Thoughts and prayers being lifted up for the Chinese people globally. 
Peace and health.
We unite in your sorrow.",0,Counterhate
28047,2020-02-09 02:53:09+00:00,1226338214736085000,@CoronaNumbers @robbvillain You're spreading fear. This virus affects Chinese people mainly. People who aren't Chinese fully recover in most cases!,0,Counterhate
28228,2020-02-09 04:51:40+00:00,1226368041950249000,"People will claim this as ""racist"". It is better to be safe than sorry. 
https://t.co/jcVQrWm9IV",0,Counterhate
28306,2020-02-09 05:22:38+00:00,1226375832311959600,"@SteveKerr Steve, I don’t mind disagreeing with you on this.  That’s your right as an American.  However, as many have said, why won’t you condemn China?  Your credibility is weak here and shows you only care about which side your bread is buttered.",0,Counterhate
28469,2020-02-09 07:20:39+00:00,1226405534091268000,"you probably would think I am the most biased and subject or even the most retarded or ignorant one when it comes to opinions on China, I tell you, I’m not. Rather, I’m the smartest one. I write fairly, I write with my mind and more important with my heart belonging to god.",0,Counterhate
28535,2020-02-09 07:58:30+00:00,1226415060890685400,"@L1MEomg @hiro_hamakawa @Jay91743745 exactly, he's protecting himself from people ""from #China "" but not Chinese at all.
this is not racism LMAO.",0,Counterhate
28776,2020-02-09 11:04:47+00:00,1226461939800453000,"@hunteroffacts @SweetSimplee @Chakanetza Because my account is predicated on trying represent the drug epidemic and if I start spreading things like you shared, even if I agree, which I do, I will be hurting the larger cause.  I am sorry if that disappoints you but the people dying need a voice out here.",1,Counterhate
28841,2020-02-09 11:28:04+00:00,1226467800258154500,There is somrthing mentally wrong with the Chinese to do this. wtf is wrong with u people #chinese #coronavirus https://t.co/Gv0xqe6B12,2,Counterhate
28994,2020-02-09 13:20:51+00:00,1226496179568967700,"@RT_com @BoycottHegemony excellent, when can buy one?! #chinavirus #CoronavirusOutbreak",0,Counterhate
29069,2020-02-09 14:14:43+00:00,1226509737455472600,"@zlj517 Happy to read this BUT a lot of croatian (and european) people are not so nice to isolated chinese people shouting ""corona, corona"" against them. What could we do to stop this racist attitude?  I am not chinese, but so sad to see and hear all this rubish against chinese people...",0,Counterhate
29110,2020-02-09 15:09:47+00:00,1226523594815164400,@mariewalsh18 @AuroraAustral10 @rowlandm @XiChenUsyd @iMusing You are not a stupid person. The person you responded to was talking about real racist attacks on Chinese people due to the virus' origin. You dismissed what was being said with 'intolerance'. Why? It's a fact that social media has been awash with unwarranted racist comments.,0,Counterhate
29385,2020-02-09 17:12:46+00:00,1226554547142877200,@whatconstituti1 @nerdtypething @Lonefire333 @Rancorr @kengoodall @travisclau So you are saying that being an Asian person in America who has not been to China in their life is more likely to have the disease then a white person who came into contact with someone from China,0,Counterhate
29427,2020-02-09 18:05:45+00:00,1226567876817117200,"We have been one of the very very few orgs on the left that have for very many years called out the normalised racism towards East Asian people, women in particular. https://t.co/25zk2OpjqF",0,Counterhate
29499,2020-02-09 18:24:52+00:00,1226572689306878000,"Chinese ambassadors like below and @AmbCuiTiankai are on the offensive, calling Dr. #LiWenliang a ""hero""...because speaking out isn't something ordinary people should be doing. 

""Don't be a hero."" https://t.co/dK3taLI68S",0,Counterhate
29703,2020-02-09 20:22:20+00:00,1226602251227025400,I swear ever since this virus started. Racism to Chinese people just became worst https://t.co/x4bBseTaSo,0,Counterhate
30068,2020-02-10 01:21:13+00:00,1226677469148639200,Pls stop misleading your citizens.  Pls encourage them to take every precaution.  It is spread even by those not showing symptoms and you are sending a dangerous repetitive message when you downplay its seriousness. Class action lawsuit for negligence in warnings? #coronavirus https://t.co/io3rXQsbEx,2,Counterhate
30238,2020-02-10 04:16:56+00:00,1226721686105579500,"@AdrianGelb @IGHSatUCSF @wfsaorg @UCSFAnesthesia @GeoffIbbotson @HarvardPGSSC @WHO @DrTedros We humans have abrogated the top tier on the evolutionary tree for ourselves.

But the humble virus doesn't racially discriminate, unlike some of our fellow humans who are abusing anyone of Chinese ancestry with slurs and insults.  

@LiangRhea",0,Counterhate
30264,2020-02-10 04:37:22+00:00,1226726829584797700,@7LKRmlaCWO6hCha @_Jaabee @SanatanWomen @UNHumanRights @ChinaDaily @BBCWorld @hrw_ru @vivekagnihotri Understand that I am not criticizing you or the nation you hold dear. I think we were terribly blindsided by this. But there are so many suffering. I’ve personally given atleast 500$ to various people in Wuhan on Weibo since about 3 days ago.,0,Counterhate
30353,2020-02-10 05:52:36+00:00,1226745761892831200,@PrisonPlanet This is very very sad 😢. God remember the people of China especially the ordinary people.,0,Counterhate
30565,2020-02-10 09:18:01+00:00,1226797458396733400,@TeltheTrekkie @Lvl7King @Botanygeek Didn’t you know that coronavirus only infects East Asians? 🙄🙄 we are the carriers and we have come to spread it and wipe out the whites,0,Counterhate
30766,2020-02-10 13:13:20+00:00,1226856677296619500,"Those of you who are saying that I’m being mean to the #coronavirus because it’s a life form just like us, clearly don’t understand basic biology.  It’s a virus, therefore 1. It can’t reproduce on its own 2. It doesn’t metabolise so ∴ it’s not a life, idiot.",0,Counterhate
30790,2020-02-10 13:20:37+00:00,1226858508756439000,"Today’s “progressives” - racism, bigotry, xenophobia = bad!!!!!! (except if it’s towards asians... then it’s just a joke) #coronavirus",0,Counterhate
30850,2020-02-10 14:27:40+00:00,1226875382600740900,"@BeholdIsrael Praying for all people through out the world, especially all in China. Thank you for posting.",0,Counterhate
31159,2020-02-10 19:12:32+00:00,1226947072638824400,"And western fans falling for China and S.Korea's crybaby ""we're victims"" act still think this isn't about Asia's racism towards Japan.

When you hold an entire ethnic population responsible for crap that went down 80 DUCKING YEARS AGO that is pure RACISM!

#SupportHorikoshi https://t.co/Ews15RhfaL",0,Counterhate
31206,2020-02-10 20:06:20+00:00,1226960613043208200,"@HunterWombo @AtItAgainn @drinksyourpepsi people post about Chinese people ""deserving"" the virus for eating ""barbaric"" (non-western) things like bats and mice, or fearmonger about Asian people being sick

calling it a ""meme"" basically is just a way for them escape criticism when called out, by going ""it's just a joke!!!""",0,Counterhate
31382,2020-02-10 23:25:21+00:00,1227010697214734300,"If you think that 2019-nCoV is going to end humanity, please calm down. Just take care of yourselves and take the right precautions to prevent yourself from catching it. This video doesn't sound like hysteria. https://t.co/CploFXynmj",0,Counterhate
31481,2020-02-11 22:55:34+00:00,1227365587296424000,"@user_5000 Here in the United States, our hearts break for the people in China suffering from the virus and the brave medics trying to save lives. Please let the Chinese people know how much the people in the US feel for them 😷🤒😿",0,Counterhate
31497,2020-02-12 01:00:51+00:00,1227397117053788200,"@Kat98504321 @SkyNewsAust With over a thousand Chinese dead from this virus, currently yes. If we're complacent about it, other nationalities will follow too. I'm Asian and even I'm paranoid about meeting other Asians in case they have the virus",1,Counterhate
31614,2020-02-12 02:17:06+00:00,1227416308737642500,"@gogoxgadgette But Americans do it on Fear Factor for money, no one thinks anything. You know there’s racism behind anyone blaming Asians for those kinds of videos and this coronavirus outbreak.",0,Counterhate
31673,2020-02-12 03:43:08+00:00,1227437957843488800,"@WHO @DrTedros @WHOWPRO @WHOSEARO @WHO_Europe @WHOEMRO @pahowho @WHOAFRO @UN_News_Centre @UN @OIEAnimalHealth @FAO @covid19 @antonioguterres @DrMikeRyan Regardless of your pro-ChiNa attitude, WHO, we true Hongkongers will still call it Wuhan Pneumonia.",0,Counterhate
31987,2020-02-12 08:55:19+00:00,1227516520089170000,"That is not racist at all. He has free speech. This is America, not china.
Also it is disrespectful not to speak English at the Oscars. The award ceremony conducted in English. All the viewers know English.
https://t.co/W8RcTvhVvr?",0,Counterhate
31988,2020-02-12 08:56:05+00:00,1227516715854106600,The kids are nicest people in China. They’re excited to try out their English with you and that’s always so cute. https://t.co/YQhPcvyGdV,0,Counterhate
32099,2020-02-12 10:19:27+00:00,1227537693745307600,"Also spinning that video as ""everyone is joking about coronavirus!!"" aye but you shouldn't be. And you shouldn't be directing it only at random Asian people.",0,Counterhate
32199,2020-02-12 12:28:02+00:00,1227570053073244200,"@Liber_T2018 @NBCNews Here’s the problem. You’re so ignorant, you don’t understand that the mere fact that we’re allowed to voice our opinions, disavows your dictatorship lie. Try using this forum freely in China and Cuba. Fool",0,Counterhate
32367,2020-02-12 15:24:50+00:00,1227614546711449600,"@MaximeBernier Show your support for democracy and a free and open govt, stop buying things made in China!! By buying products fm China YOU are funding their economy and makes it hard for  companies and govt to stand against China. Join me and my friends in the #ABC_challenge today!",0,Counterhate
32651,2020-02-12 20:17:02+00:00,1227688079672193000,"Interesting to see @SenSasse feels so strongly that ""Chinese citizens deserve real transparency, accountability"". This Nebraska mom wishes he believed American citizens deserved the same! His hypocrisy is only one of many reasons I will vote @AngieForNe
to replace him!
#RuleOfLaw https://t.co/EYy2JNiE6m",3,Counterhate
33222,2020-02-13 03:41:01+00:00,1227799811245527000,@AirAsiaSupport You are telling me that destination is not affected but what if i get cought wity Coronavirus? 5000 chinese nationals are still stranded in Bali and you saying its safe. Suck a poor class.@CharuAg68478676 @HardeepSPuri @ndtv @TimesNow,0,Counterhate
33420,2020-02-13 04:53:31+00:00,1227818058128990200,"@RonaldBrown007 @jbwatterson We need to dumb down in the name of diversity. Except China, India, continent of Africa, Japan, South America, all of Asia (I should not have picked on China how racist of me) and last but not least Russia 🐒",0,Counterhate
33521,2020-02-13 05:31:11+00:00,1227827538015092700,"Xenophobia is tricky: 

In Korea its anti-Chinese now n anti-foreigner during all crisis times. 

In the West it is anti-Asian...
🙈 

Level of tolerance is going down globally. Racism is on the rise https://t.co/aEbrbVRiGD",0,Counterhate
33612,2020-02-13 06:05:53+00:00,1227836270942064600,@Sun_Zhenlong @gratmccall China leaders need to better help their people. I’m sure the leaders r eating well. This is all so sad,1,Counterhate
33885,2020-02-13 09:40:23+00:00,1227890251609170000,@CGTNOfficial Go to china and see yourself dont blame the video poster and it is true,0,Counterhate
33970,2020-02-13 10:17:00+00:00,1227899465417121800,"@zinemaniac @AP Yeah but that's not brought on by the horrible chinese. 

I mean uh, this is very very serious and not at all an excuse for sinophobia.",0,Counterhate
34046,2020-02-13 10:40:22+00:00,1227905344086478800,"If any white nation would have had the origin of Coronavirus, the whole world would be mourning but as it is an Asian country, no one gives a shit about it. 

Where is #PrayForChina trending?",1,Counterhate
34090,2020-02-13 11:00:16+00:00,1227910353033392000,"These #Japanese know they owe their culture to the #Chinese &amp; are showing their support against the #COVID19 #coronavirus. I personally think it's both heartwarming &amp; heartbreaking. Yet some of Chinese descent refuse to recognize their Chinese heritage. 
https://t.co/uhZAJy4pTg",0,Counterhate
34347,2020-02-13 13:40:37+00:00,1227950706147065900,"Now you guys have our blessings to adopt our traditional way of greeting, ""Namaste"". But don't bring out a Chinese version of the same.😂 https://t.co/FLHtsAJK5I",0,Counterhate
34371,2020-02-13 13:49:06+00:00,1227952840812966000,"@SkyNews Irresponsible or deliberate? Just putting it out there as China fear this virus will ruin them as a nation, so rope others in to all look the same or relatable",2,Counterhate
34640,2020-02-13 15:39:03+00:00,1227980511265443800,"@CryptoCronkite I don’t think we’ll see it posted here (I really hope not) because it shows disgusting animal abuse. If it is shown and you see someone making a claim like, “they’re killing all the dogs in China,” please correct them and let them know it’s a small village called, “Huangshan”",0,Counterhate
34720,2020-02-13 16:42:35+00:00,1227996500212490200,China’s Coronavirus is Much Worse Than You Think https://t.co/K7zkrC6BvH via @pamelageller. Why is this hardly reported on? It's worse than they want you to think it is.,1,Counterhate
35003,2020-02-13 18:45:25+00:00,1228027414271471600,"The coronavirus response is about a virus, not a group of people. Our public health response is not a reason to discriminate against people of Asian heritage. https://t.co/ZoypuyWp2y",11,Counterhate
35316,2020-02-13 21:20:43+00:00,1228066495286128600,Be afraid. This is not a normal disease. https://t.co/WpLBhWNfA6,0,Counterhate
35474,2020-02-13 23:03:26+00:00,1228092346039824400,"It’s unbelievable really that you still hear comments like this is just a flu. Here’s the common sense, China won’t ask school students not to attend school for a flu. https://t.co/mM60HuRQwE",0,Counterhate
35483,2020-02-13 23:07:51+00:00,1228093455873781800,"Can a Chinese person be racist against another Chinese person🤔 Here, WHO and Western Left Governments are telling Westerners they're being racist. #Insanity https://t.co/I6zyfQoaSm",0,Counterhate
35528,2020-02-13 23:25:08+00:00,1228097805912178700,@JacquiLambie  Listen to this; and do NOT listen to the rorters from Mindaroo. They should not be influencing you at all. https://t.co/siYf8DSjcm,0,Counterhate
36151,2020-02-14 04:35:58+00:00,1228176027588804600,@trentster This is going to destroy China as it has been.  I pray for the people suffering this.,0,Counterhate
36238,2020-02-14 05:22:04+00:00,1228187631202078700,"#Taiwanese in #Hubei #protested on street wanting to go #Taiwan home.

#Fear and #insecurity are the price paying to make money in #China 😷

#WuhanCoronavirus #ChinaVirus #ABC_challenge https://t.co/IHWXHbVmdr",0,Counterhate
36410,2020-02-14 06:54:41+00:00,1228210938278375400,@WHO @DrMikeRyan Stop now all the flight from China and impose a quarantine for all the people coming from Asian countries regardless the nationality!!! the measures taken are not strict enough! At my work we have to stay 2 weeks in quarantine if someone came back from Asia!You must do the same!,0,Counterhate
36762,2020-02-14 10:38:57+00:00,1228267378267631600,"This is breaking my heart, these poor babies having to deal with this, if you are a parent please make sure your kids understand what they are saying and be mindful what you say around them, behaviour and prejudice is LEARNED! https://t.co/HheqP2qVa4",0,Counterhate
37091,2020-02-14 12:49:21+00:00,1228300194191569000,"France sadly is far from being alone in showing a virulent strain of racist attitudes towards Asians right now. The real global epidemic is #racism #JeNeSuisPasUnVirus  #coronavirus #nosoyunvirus #ichbinkeinVirus 
https://t.co/oQU6OLIvBo",0,Counterhate
37193,2020-02-14 14:10:38+00:00,1228320647178326000,You wouldn’t be saying this in China 😕 https://t.co/zlzl5DLMBP,0,Counterhate
37205,2020-02-14 14:13:36+00:00,1228321394691321900,"@aliciabby03 @3rd3yeZ @lluviasdeplata @PopBase @ricktrbl ""Nobody else has caught it but a certain amount of people from China"" 🤦‍♀️ Please at least attempt to fact check. You're wrong and racist.",0,Counterhate
37467,2020-02-14 16:14:43+00:00,1228351876757803000,@Sky_Blue168 @ts716716 You are doing god's work. They are passing every asian looking atrocities as China’s doing. Pretty racist if you think about it.,0,Counterhate
37530,2020-02-14 17:05:14+00:00,1228364588833476600,"@SolomonYue @AmbCuiTiankai Sorry, I don’t get your mumbling. You want to be called ‘Emperor Corona’? You seem to have Chinese roots, thus humble advise: instead of spreading nonsense and fear, do something for China. Try to be a bit useful",0,Counterhate
37675,2020-02-14 17:50:42+00:00,1228376032681414700,"@parmar06081977 @Rangoli_A Even though you may understand Chinese, this video is a genuine fake. Even though China may have(actually HAS) underreported casualities. And ofcourse propagated by Chandali's sister!",0,Counterhate
37971,2020-02-14 19:43:11+00:00,1228404337317052400,This isn't just about this particular incident. It's the fact that the Asians are being seen like each person has the virus which is not okay. Stop blaming them for something that happened already. You're not making things easier by putting your racist actions on them. #COVID2019 https://t.co/UetmVaUMro,1,Counterhate
38503,2020-02-14 23:35:09+00:00,1228462715200561200,"Dear #Chinese people, especially in #Wuhan stay strong, get better soon of #coronavirus. You are admirable under such circumstances. Good luck. @ChinaDaily @PDChina @XHNews @ChinaPlusNews @Echinanews https://t.co/TN8ABAyLYW",0,Counterhate
38878,2020-02-15 06:58:28+00:00,1228574277294792700,It is much more fascinating for the world to hear different Chinese people’s own stories and their different voices than a unified grand narrative that doesn’t reflect the diversity of thinkings and experiences in China. #China https://t.co/VI4WiSMEpb,0,Counterhate
39137,2020-02-15 11:43:43+00:00,1228646065664073700,"HAS the Moab ( chinese) become the new black??
#virusoutbreak #BLACK
#panic #coronoavirusoutbreak
BBC News - Coronavirus: French Asians hit back at racism with 'I'm not a virus' https://t.co/s40mUWlD3r",0,Counterhate
39471,2020-02-15 18:42:14+00:00,1228751387183526000,"Heartful thanks to Three Falls Elementary School of #Utah for your wonderful performance to support China and Wuhan. From one world, we are family! United we will win the battle against #COIVD19. https://t.co/fdOIiZH750",17,Counterhate
39618,2020-02-15 21:06:28+00:00,1228787686124720000,"@Photo59Smart @robertelessar Again, I'm not defending the wrongs that happened under him, but we can't say he is categorically ""good"" or ""bad,"" because it is more nuanced &amp; complex than that.

If it wasn't for him, China wouldn't have sovereignty, but he ran an authoritarian government that caused turmoil",0,Counterhate
39673,2020-02-15 23:21:31+00:00,1228821670615322600,"what annoys me the most is that a lot of the people who have a problem are BLACK !!! Sorry do u not remember how many whites were mistreating you, disrespecting you and now you do this to someone else? This is why everyone deserves the coronavirus",0,Counterhate
39745,2020-02-16 19:28:55+00:00,1229125522824798200,"@BeholdIsrael Thank you so much, Israel. China desperately needs your prayer. Especialy please pray for Wuhan. It is common the entire family gets infected by the virus and died within one or two weeks. Chinese people should repent and open eyes and ears.",0,Counterhate
39767,2020-02-17 00:07:10+00:00,1229195546621104000,"Please, dear God almighty, have mercy on your people and let this be true; save us from this terrible virus. We ask this through Christ Our Lord. https://t.co/uWZziw1skC",0,Counterhate
39779,2020-02-17 00:16:35+00:00,1229197916495020000,"@SenTomCotton Hi Treason Tom,
You have ZERO knowledge in this outbreak.  You are regurgitating Trump's fearmongering by making this bullshit claim. You have NO medical, let alone public health experience.  SIT THIS ONE OUT YOU MORON!",0,Counterhate
39816,2020-02-17 01:50:01+00:00,1229221428924424200,"me: a Japanese American minding my own business 

a car full of white boys: “CORONA VIRUS”

yes this actually happened and yes this is racism too. this is also not something to joke about so please educate yourself before you look like an a**hole",2,Counterhate
39873,2020-02-17 02:48:24+00:00,1229236124436107300,"@EnjoyTianjin Tianjin people, in my experience, are the best people in all of china. Very freindly and kind and they connect well with foreigners.",0,Counterhate
40108,2020-02-17 06:26:16+00:00,1229290951694151700,"this one is for all the journos who dm me ""hi qian"": qian is my surname. my chinese is terrible too so you have all my sympathy but still i have to giggle if you're on the china beat and you think jinghua is my surname",0,Counterhate
40410,2020-02-17 12:24:53+00:00,1229381199380013000,We need to make admitting your mistake when you fuck up a central tenet of our culture. Never owning up is an epidemic on an individual and collective level in our society.,0,Counterhate
40636,2020-02-17 16:45:48+00:00,1229446861196411000,"@neperti21 @PeterSh39054080 If this is really a hospital in Wuhan, I believe medical staff should wear protective clothing . Reject false news",0,Counterhate
40685,2020-02-17 17:15:35+00:00,1229454357734871000,Don’t you know? Bad stuff happening to Asian Muslims is pretty low on the pecking order of things to get into an uproar about. It’s the just great chain of being. https://t.co/Uw3dRDoLLs,0,Counterhate
40767,2020-02-17 19:00:55+00:00,1229480864029053000,"This is a very important story that we need to familiarize ourselves with. We're dealing with a lot nationally, but what's happening in China needs as much rage and tact. This is despicable and horrifying. https://t.co/sthoVF3PVO",0,Counterhate
40784,2020-02-17 19:13:02+00:00,1229483913707425800,"@MusclePhoenix Yes, you certainly would: its grammar isn't complicated. It's the writing that causes delay in language acquisition.

It's highly appreciated if you have a few words in Chinese in any China Town (or in a restaurant).",0,Counterhate
40925,2020-02-17 21:05:07+00:00,1229512122276745200,"Give others freedom to be themselves. Appreciate the differences between their ways and yours.

#China #HAPPYJHOPEDAY #OurPrettyHobi #سارة_السهيل",0,Counterhate
40936,2020-02-17 21:10:24+00:00,1229513451476865000,"Even the corona virus stigma. People really out here treatin Asians like they look like they may be sick, may be the same people comin at her",0,Counterhate
41028,2020-02-17 22:16:31+00:00,1229530090020712400,"Islamaphobia, or Sinophobia. Canadian's need to wake up. China doesn't care about people, or their minorities. China is violating their rights. Should the media tell you how to think? https://t.co/CpfnRzerWk",0,Counterhate
41037,2020-02-17 22:23:49+00:00,1229531925485883400,"Because of corona, Asian people received discrimination from European people. I came UK since last September, discrimination was never happened..... it’s a worst day ever.
They said to me “Oh~~ no corona~~~😂” and run away. I don’t wanna believe what I experienced",3,Counterhate
41109,2020-02-17 23:10:57+00:00,1229543786973409300,"I was just reading an article in the globe about Boston's Chinatown district taking an economic hit from less customers. 

Honestly, I don't support bigotry. If you're harassing Asian Americans, or being openly insulting to them by walking away from every Asian you encounter... https://t.co/4eZC5NCb6J",0,Counterhate
41139,2020-02-18 05:16:51+00:00,1229635867947524000,"As a Chinese student, I can only study at home in depression due to the epidemic situation, but I am proud of the high technology of the motherland！😆
What a fulfilling day
China fighting on！Wuhan fighting on！！✔️ https://t.co/YcNu8PHHe6",0,Counterhate
41327,2020-02-18 08:28:32+00:00,1229684106860122000,@pakercher @EpochTimes @EpochTimesChina We Chinese are living a good life and actively fighting against the virus. We are also very grateful to the Chinese government for their care and help. We do not need your pity and prayers！🙂🙂,0,Counterhate
41420,2020-02-18 10:14:23+00:00,1229710745119621000,@ML_Guerilla (I'm not chinese though. But I do support China. Solidarity with the everyday struggle against imperialists and now COVID-19...),0,Counterhate
41503,2020-02-18 11:45:44+00:00,1229733735496634400,Praying for this brave woman and the Chinese people. Breaks my heart not knowing how to help! #coronavirus #WuhanOutbreak https://t.co/RaxaeVgAoW,2,Counterhate
41763,2020-02-18 16:10:00+00:00,1229800241974665200,"😥😥😥 my prayers are with the Chinese people! Lord, please help them! 🙏🏼🙏🏼🙏🏼🙏🏼 https://t.co/MKDfZXM1Af",0,Counterhate
41977,2020-02-18 19:41:24+00:00,1229853441754878000,"The Asian American Journalists Association asks the media to be mindful of photos, context and word choice surrounding coronavirus. ""AAJA warns against blanket use of Chinatown images that reinforce stereotypes and create a sense of 'otherness.'"" https://t.co/Y42NMkbtsN",47,Counterhate
42052,2020-02-18 21:31:14+00:00,1229881081475682300,"there’s a paternalistic slant to these comments and comments like these and it bears reminding that we don’t need whitesplaining, we have existed and been awake to the realities of this system longer than y’all

your duty is to stand in solidarity with us, not excuse and justify https://t.co/xRQr5mXx0T",0,Counterhate
42292,2020-02-19 01:20:10+00:00,1229938693009485800,@OnlyNomaly @ShanghaiEye @shanghaiist @Chinamission2un @china @chinaorgcn @WHO Please stop killing your pets. They have nothing to do with Coronavirus.,1,Counterhate
42456,2020-02-19 03:45:25+00:00,1229975249384460300,"if you're concerned about catching coronavirus simply by interacting with a Chinese person, in a country with 0 recorded cases, you might just be racist",3,Counterhate
42913,2020-02-19 10:22:36+00:00,1230075203922878500,"This is the spirit that will allow you to beat the #coronavirus China. Not the hatred, lies and propaganda of Americans! https://t.co/NI6sTdXxFA",0,Counterhate
42973,2020-02-19 11:05:26+00:00,1230085982285746200,Please end this lopsided relationship. Don’t let China abuse US https://t.co/AxQVt05EV9,0,Counterhate
43433,2020-02-19 16:06:54+00:00,1230161846096867300,"Dear @TuckerCarlson,

Please don't judge #China by comparing it to Western culture. Chinese culture is just...different &amp;

always has been.

Be happy for them. China's doing what WE should be doing, erasing poverty. Watch some videos by US residents. Wow!

https://t.co/COvLd3XHMX",0,Counterhate
43753,2020-02-19 20:55:19+00:00,1230234431853449200,"@abyasun @wrmead Serve them right I dislike the chinese government but seriously calling China ""sick man of asia"" is racist and there is no if or but about it",0,Counterhate
43838,2020-02-19 22:08:45+00:00,1230252910748897300,"Stand up and applaud the moral courage of a person eating at a Chinese restaurant in Australia. No white man or woman has EVER posted a picture of themselves eating Chinese food on social media before. I mean, WOW. The example we should all follow. Such bravery. 🙄 https://t.co/GOk64ULfiJ",6,Counterhate
43956,2020-02-20 00:00:12+00:00,1230280959410557000,"@WSJ Walter Russell Mead @wrmead @WSJ editors publish《 China is real sick man of Asian》use vicious words attack Chinese people in this grief moment still self isolation to protect more people in the world,They don't have any conscience of  humanity.https://t.co/FLaj934S5V",0,Counterhate
44049,2020-02-20 01:27:45+00:00,1230302991351238700,Where are my Asian friends?  I cannot help blow the whistle if I cant see information.  I love you!  I know what goes on over there!  I fight with you!  I know who's disappeared!  I know who's died!  My prayers are focusing on you!  #coronaviruswuhan #china #wuhan400,0,Counterhate
44149,2020-02-20 03:02:32+00:00,1230326841350602800,@georgebest1969 Thank you for your courage and the truth you have brought to us. It’s difficult to speak the truth in this moment and under the Japanese culture. Ppl shd be more aware to this wuhan virus. #WuhanCoronavirus,1,Counterhate
